County,Cases,Deaths
Alpena,1,0.0
Antrim,1,0
Barry,1,0
Bay,5,0
Berrien,6,1
Branch,1,0
Calhoun,6,0
Charlevoix,1,0
Cheboygan,1,0
Clare,1,0
Crawford,3,0
Detroit City,168,21
Dickinson,0,1
Eaton,2,0
Emmet,4,0
Genesee,91,5
Grand Traverse,1,0
Gratiot,1,0
Hillsdale,5,0
Ingham,2,0
Iosco,1,0
Isabella,1,1
Jackson,12,0
Kalamazoo,2,0
Kalkaska,3,0
Kent,20,0
Lake,1,0.0
Lapeer,8,0
Lenawee,4,0
Livingston,10,0
Macomb,191,12
Mason,1,0
Midland,2,0
Monroe,9,1
Montcalm,1,0
Newaygo,2,0
Oakland,291,34
Ogemaw,1,0
Osceola,1,0
Oscoda,1,0
Otsego,2,0
Ottawa,3,1
Saginaw,14,0
Schoolcraft,1,0
Shiawassee,3,0
St Clair,11,0
Tuscola,-1,1
Van Buren,1,0
Washtenaw,26,3
Wayne,244,22
Wexford,0,1
MDOC*,29,3
FCI**,10,0
Unknown,2,5
Out of State,3,0
Total,1211,112
