County,Cases,Deaths
Allegan,4,0
Alpena,0,1
Barry,1,0
Bay,2,0
Berrien,11,1
Branch,4,0
Calhoun,11,1
Cass,3,0
Clinton,1,0
Crawford,4,1
Detroit City,31,36
Eaton,3,0
Genesee,50,7
Grand Traverse,0,1
Hillsdale,1,1
Ingham,20,0
Iosco,2,0
Isabella,1,1
Jackson,18,1
Kalamazoo,12,1
Kent,45,3
Lapeer,9,0
Leelanau,1,0
Livingston,6,0
Mackinac,1,0
Macomb,153,19
Marquette,2,0
Mecosta,1,0
Midland,1,0
Monroe,6,0
Montcalm,1,0
Montmorency,1,0
Muskegon,18,0
Oakland,123,22
Oceana,1,0
Otsego,1,1
Ottawa,6,3
Saginaw,20,4
Sanilac,2,1
Shiawassee,16,0
St Clair,4,0
Tuscola,4,0
Van Buren,2,0
Washtenaw,29,0
Wayne,200,27
MDOC*,28,3
FCI**,5,0
Total,865,135
