County,Cases,Deaths
Alachua,0,16
Baker,0,4
Bay,0,14
Bradford,0,2
Brevard,0,60
Broward,0,536
Calhoun,0,7
Charlotte,0,82
Citrus,0,18
Clay,0,45
Collier,0,114
Columbia,0,7
Desoto,0,14
Dixie,0,4
Duval,0,113
Escambia,0,73
FL resident cases,0,0
Flagler,0,8
Franklin,0,1
Gadsden,0,12
Gilchrist,290,0
Glades,0,2
Gulf,236,0
Hamilton,0,2
Hardee,0,4
Hendry,0,32
Hernando,0,19
Highlands,0,16
Hillsborough,0,278
Holmes,0,1
Indian River,0,31
Jackson,0,17
Jefferson,0,5
Lafayette,79,0
Lake,0,37
Lee,0,247
Leon,0,13
Levy,0,2
Liberty,0,2
Madison,0,5
Manatee,0,152
Marion,0,38
Martin,0,58
Monroe,0,6
Nassau,0,7
Okaloosa,0,16
Okeechobee,0,2
Orange,0,156
Osceola,0,49
Palm Beach,0,727
Pasco,0,65
Pinellas,0,364
Polk,0,203
Putnam,0,12
Santa Rosa,0,19
Sarasota,0,110
Seminole,0,56
St. Johns,0,17
St. Lucie,0,94
Sumter,0,21
Suwannee,0,27
Taylor,0,2
Union,0,3
Unknown,447,19
Volusia,0,79
Wakulla,0,1
Walton,0,8
Washington,0,12
cases,0,0
Total,0,4166
