County,Cases,Deaths
Albany,0,0
Albany,11,0
Allegany,0,0
Bronx,29,0
Broome,0,0
Cattaraugus,0,0
Cayuga,0,0
Chautauqua,0,0
Chemung,0,0
Chenango,0,0
Clinton,1,0
Columbia,0,0
Cortland,0,0
Delaware,0,0
Dutchess,6,0
Erie,1,0
Essex,0,0
Franklin,0,0
Fulton,0,0
Genesee,0,0
Greene,0,0
Hamilton,0,0
Herkimer,0,0
Jefferson,0,0
Kings,39,0
Lewis,0,0
Livingston,0,0
Madison,0,0
Monroe,1,0
Montgomery,0,0
Nassau,24,0
New York,69,0
Niagara,0,0
Oneida,0,0
Onondaga,1,0
Ontario,0,0
Orange,4,0
Orleans,0,0
Oswego,0,0
Otsego,0,0
Putnam,0,0
Queens,38,0
Rensselaer,1,0
Richmond,11,0
Rockland,9,0
Saratoga,4,0
Schenectady,1,0
Schoharie,0,0
Schuyler,0,0
Seneca,0,0
St. Lawrence,0,0
Steuben,0,0
Suffolk,22,0
Sullivan,1,0
Tioga,0,0
Tompkins,1,0
Ulster,1,0
Warren,0,0
Washington,0,0
Wayne,0,0
Westchester,157,0
Wyoming,0,0
Yates,0,0
Total,432,0
