County,Cases,Deaths
Alcona,1,0
Allegan,41,0
Alpena,14,1.0
Antrim,9,0
Arenac,11,0
Barry,25,1.0
Bay,82,2.0
Benzie,3,0
Berrien,158,8.0
Branch,38,2.0
Calhoun,141,5.0
Cass,22,1.0
Charlevoix,12,1.0
Cheboygan,14,1.0
Chippewa,1,0
Clare,8,1.0
Clinton,103,6.0
Crawford,29,2.0
Delta,12,1.0
Detroit City,7604,618.0
Dickinson,3,2.0
Eaton,88,5.0
Emmet,21,2.0
Genesee,1240,115.0
Gladwin,9,0
Gogebic,4,1.0
Grand Traverse,18,4.0
Gratiot,8,1.0
Hillsdale,90,11.0
Houghton,2,0
Huron,10,0
Ingham,308,6.0
Ionia,24,2.0
Iosco,11,1.0
Isabella,52,7.0
Jackson,248,10.0
Kalamazoo,166,9.0
Kalkaska,17,2.0
Kent,503,25.0
Lake,2,0
Lapeer,143,18.0
Leelanau,8,0
Lenawee,64,0
Livingston,279,11.0
Luce,1,0
Mackinac,4,0
Macomb,4360,391.0
Manistee,11,0
Marquette,32,6.0
Mason,4,0
Mecosta,12,1.0
Menominee,1,0
Midland,45,2.0
Missaukee,4,1.0
Monroe,233,10.0
Montcalm,24,1.0
Montmorency,4,0
Muskegon,143,6.0
Newaygo,7,0
Oakland,6109,471.0
Oceana,3,1.0
Ogemaw,6,0
Osceola,6,0
Oscoda,5,0
Otsego,72,5.0
Ottawa,107,5.0
Presque Isle,2,0
Roscommon,10,0
Saginaw,404,24.0
Sanilac,33,3.0
Schoolcraft,3,0
Shiawassee,94,2.0
St Clair,244,11.0
St Joseph,25,1.0
Tuscola,61,11.0
Van Buren,32,2.0
Washtenaw,870,30.0
Wayne,6088,501.0
Wexford,7,1.0
MDOC*,556,17.0
FCI**,51,0
Unknown,29,4.0
Out of State,76,2.0
Totals,31424,2391.0
