County,Cases,Deaths
Alcona,9,1.0
Allegan,195,5.0
Alpena,92,9.0
Antrim,11,0
Arenac,32,1.0
Baraga,1,0
Barry,57,1.0
Bay,260,16.0
Benzie,4,0
Berrien,564,40.0
Branch,98,2.0
Calhoun,327,19.0
Cass,68,2.0
Charlevoix,14,1.0
Cheboygan,21,1.0
Chippewa,2,0
Clare,16,2.0
Clinton,137,10.0
Crawford,58,5.0
Delta,17,2.0
Detroit City,10558,1295.0
Dickinson,5,2.0
Eaton,170,6.0
Emmet,21,2.0
Genesee,1926,240.0
Gladwin,17,1.0
Gogebic,5,1.0
Grand Traverse,23,5.0
Gratiot,57,4.0
Hillsdale,168,24.0
Houghton,2,0
Huron,42,1.0
Ingham,674,24.0
Ionia,129,3.0
Iosco,73,9.0
Isabella,65,7.0
Jackson,425,26.0
Kalamazoo,762,45.0
Kalkaska,18,2.0
Kent,3145,62.0
Lake,3,0
Lapeer,182,30.0
Leelanau,11,0
Lenawee,142,3.0
Livingston,389,26.0
Luce,2,0
Mackinac,6,0
Macomb,6420,772.0
Manistee,11,0
Marquette,52,10.0
Mason,29,0
Mecosta,19,2.0
Menominee,8,0
Midland,76,8.0
Missaukee,16,1.0
Monroe,442,18.0
Montcalm,62,1.0
Montmorency,5,0
Muskegon,552,26.0
Newaygo,71,0
Oakland,8125,945.0
Oceana,69,2.0
Ogemaw,20,0
Osceola,10,0
Oscoda,5,1.0
Otsego,99,10.0
Ottawa,632,26.0
Presque Isle,11,0
Roscommon,21,0
Saginaw,968,103.0
Sanilac,39,5.0
Schoolcraft,4,0
Shiawassee,249,22.0
St Clair,422,33.0
St Joseph,92,2.0
Tuscola,178,22.0
Van Buren,117,6.0
Washtenaw,1265,95.0
Wayne,8980,1018.0
Wexford,11,2.0
MDOC*,3257,60.0
FCI**,125,4.0
Unknown,3,0
Out of State,42,0
Grand Total,53510,5129.0
