County,Cases,Deaths
Alcona,8,1.0
Allegan,191,5.0
Alpena,91,9.0
Antrim,11,0
Arenac,32,1.0
Baraga,1,0
Barry,57,1.0
Bay,255,16.0
Benzie,4,0
Berrien,552,34.0
Branch,97,2.0
Calhoun,320,19.0
Cass,66,2.0
Charlevoix,14,1.0
Cheboygan,21,1.0
Chippewa,2,0
Clare,17,2.0
Clinton,136,10.0
Crawford,58,5.0
Delta,16,2.0
Detroit City,10499,1280.0
Dickinson,5,2.0
Eaton,168,6.0
Emmet,21,2.0
Genesee,1915,238.0
Gladwin,17,1.0
Gogebic,5,1.0
Grand Traverse,23,5.0
Gratiot,56,4.0
Hillsdale,167,24.0
Houghton,2,0
Huron,41,1.0
Ingham,667,23.0
Ionia,124,3.0
Iosco,71,9.0
Isabella,65,7.0
Jackson,421,26.0
Kalamazoo,751,45.0
Kalkaska,18,2.0
Kent,3036,60.0
Lake,3,0
Lapeer,182,30.0
Leelanau,11,0
Lenawee,140,3.0
Livingston,387,26.0
Luce,2,0
Mackinac,6,0
Macomb,6392,763.0
Manistee,11,0
Marquette,52,10.0
Mason,28,0
Mecosta,19,2.0
Menominee,8,0
Midland,76,8.0
Missaukee,16,1.0
Monroe,438,18.0
Montcalm,60,1.0
Montmorency,5,0
Muskegon,530,26.0
Newaygo,63,0
Oakland,8117,935.0
Oceana,66,2.0
Ogemaw,20,0
Osceola,10,0
Oscoda,6,1.0
Otsego,99,10.0
Ottawa,616,26.0
Presque Isle,11,0
Roscommon,21,0
Saginaw,957,100.0
Sanilac,39,5.0
Schoolcraft,4,0
Shiawassee,246,21.0
St Clair,419,33.0
St Joseph,92,2.0
Tuscola,174,22.0
Van Buren,116,6.0
Washtenaw,1261,90.0
Wayne,8933,1004.0
Wexford,11,2.0
MDOC*,3195,60.0
FCI**,122,3.0
Unknown,3,0
Out of State,21,0
Grand Total,53009,5060.0
