County,Cases,Deaths
Allegan,2,0
Barry,1,0
Bay,4,0
Berrien,22,0
Calhoun,11,0
Cass,2,0
Charlevoix,4,0
Clare,1,0
Clinton,13,0
Crawford,1,0
Detroit City,1377,30
Eaton,8,0
Emmet,4,0
Genesee,110,5
Gladwin,2,0
Gogebic,1,1
Grand Traverse,5,0
Gratiot,2,0
Hillsdale,7,0
Huron,1,0
Ingham,32,0
Ionia,2,0
Iosco,1,0
Isabella,4,0
Jackson,20,0
Kalamazoo,15,0
Kalkaska,4,0
Kent,53,1
Lapeer,4,0
Leelanau,1,0
Lenawee,11,0
Livingston,41,2
Macomb,534,17
Manistee,1,0
Marquette,1,0
Mecosta,1,1
Midland,8,0
Missaukee,1,1
Monroe,34,0
Montcalm,3,0
Muskegon,7,2
Newaygo,1,0
Oakland,1018,31
Oceana,1,0
Ogemaw,1,0
Osceola,1,0
Otsego,14,0
Ottawa,23,0
Roscommon,1,0
Saginaw,19,0
Sanilac,2,0
Shiawassee,2,0
St. Clair,16,0
Tuscola,4,1
Van Buren,4,0
Washtenaw,185,3
Wayne,939,16
Wexford,1,0
Other*,47,0
Out of State,15,0
Total,4650,111
