County,Cases,Deaths
Albany,0,0
Albany,217,0
Allegany,7,0
Bronx,6962,0
Broome,35,0
Cattaraugus,6,0
Cayuga,3,0
Chautauqua,5,0
Chemung,15,0
Chenango,17,0
Clinton,17,0
Columbia,26,0
Cortland,8,0
Delaware,11,0
Dutchess,392,0
Erie,376,0
Essex,4,0
Franklin,6,0
Fulton,1,0
Genesee,9,0
Greene,10,0
Hamilton,2,0
Herkimer,12,0
Jefferson,11,0
Kings,10029,0
Lewis,2,0
Livingston,12,0
Madison,34,0
Monroe,242,0
Montgomery,6,0
Nassau,7344,0
New York,6228,0
Niagara,41,0
Oneida,34,0
Onondaga,180,0
Ontario,20,0
Orange,1435,0
Orleans,4,0
Oswego,14,0
Otsego,17,0
Putnam,167,0
Queens,11669,0
Rensselaer,40,0
Richmond,2565,0
Rockland,2511,0
Saratoga,105,0
Schenectady,80,0
Schoharie,6,0
Schuyler,2,0
Seneca,0,0
St. Lawrence,13,0
Steuben,19,0
Suffolk,5791,0
Sullivan,101,0
Tioga,4,0
Tompkins,66,0
Ulster,190,0
Warren,18,0
Washington,7,0
Wayne,15,0
Westchester,9326,0
Wyoming,8,0
Yates,0,0
Total,66497,0
